"totalTime","numInputGranules","totalGranuleSize","harmonyGdalAdapter","harmonyServiceExample","harmonyNetcdfToZarr","swotReproject","varSubsetter","sdsMaskfill","trajectorySubsetter","podaacConcise","podaacL2Subsetter","giovanniAdapter"
14.021,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
10.105,1,2.24,0,0,0,0,1,0,0,0,0,0
25.877,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
15.222,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
12.458,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
24.143,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
8.545,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
16.468,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
8.703,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
10.637,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
18.941,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
17.656,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
15.18,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
10.488,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.604,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
8.931,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
11.969,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
28.16,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.848,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
11.355,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
10.783,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
6.394,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
7.536,1,2.24,0,0,0,0,1,0,0,0,0,0
8.997,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
8.901,1,2.24,0,0,0,0,1,0,0,0,0,0
25.632,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
102.369,50,1065.02231025696,0,0,0,0,0,0,0,0,1,0
29.731,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
16.941,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
28.049,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
20.628,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
41.087,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
11.519,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
11.873,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
12.142,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
42.931,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
34.625,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
23.676,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
8.887,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
7.574,1,2.24,0,0,0,0,1,0,0,0,0,0
50.122,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
39.554,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
43.865,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
21.978,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
32.322,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
12.5,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
26.185,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
21.854,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
17.439,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
16.572,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
11.567,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
23.521,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
23.903,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.633,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
8.121,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
23.071,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
10.526,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
18.712,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
7.751,1,2.24,0,0,0,0,1,0,0,0,0,0
9.069,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
14.863,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
12.335,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
40.177,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.807,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
50.1,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.979,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
8.479,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
17.277,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
5.084,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
17.348,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
11.986,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
20.517,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
20.566,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
10.245,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
13.071,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
11.594,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
4.715,1,2.24,0,0,0,0,1,0,0,0,0,0
29.501,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
19.288,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
11.552,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
11.747,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
7.325,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
23.899,1,2.24,0,0,0,0,1,0,0,0,0,0
15.582,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
21.235,1,2.24,0,0,0,0,1,0,0,0,0,0
9.679,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
28.674,1,2.24,0,0,0,0,1,0,0,0,0,0
11.275,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
24.781,1,2.24,0,0,0,0,1,0,0,0,0,0
28.721,1,2.24,0,0,0,0,1,0,0,0,0,0
21.286,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
7.188,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
16.588,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
23.288,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
15.769,1,2.24,0,0,0,0,1,0,0,0,0,0
8.297,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
13.692,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.459,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
12.153,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
10.925,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
12.17,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
11.501,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
20.175,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
16.532,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
8.649,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
13.191,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
16.267,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
7.671,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
11.161,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
54.361,48,47.9316864013672,0,0,1,0,0,0,0,0,0,0
12.112,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
9.846,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
5.122,1,2.24,0,0,0,0,1,0,0,0,0,0
10.139,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
15.1,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
7.899,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
4.982,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
6.817,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
6.296,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
34.272,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
20.942,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
8.942,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
7.398,1,2.24,0,0,0,0,1,0,0,0,0,0
9.729,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
32.658,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
38.961,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
17.073,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
15.087,1,2.24,0,0,0,0,1,0,0,0,0,0
15.551,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
14.301,1,2.24,0,0,0,0,1,0,0,0,0,0
9.297,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
29.449,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
10.568,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
15.994,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
11.165,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
13.77,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
6.505,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
26.045,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
13.841,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
26.18,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
10.799,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
12.422,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
12.521,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
24.148,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
11.559,1,2.24,0,0,0,0,1,0,0,0,0,0
11.939,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
31.504,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
22.893,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
7.617,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
16.508,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
6.903,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
13.616,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
7.301,1,2.24,0,0,0,0,1,0,0,0,0,0
7.296,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
8.259,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
11.784,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
10.238,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
27.718,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
35.102,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.615,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
19.266,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
6.013,1,2.24,0,0,0,0,1,0,0,0,0,0
32.873,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.428,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
21.577,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
9.31,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
10.303,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
28.655,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
11.873,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
15.49,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
28.92,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
11.959,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
9.563,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
28.573,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.128,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
27.795,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
24.616,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
19.449,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
10.015,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
11.866,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
4.549,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
8.361,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
12.057,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
55.704,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
45.841,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
44.311,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
37.23,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
11.377,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
5.937,1,2.24,0,0,0,0,1,0,0,0,0,0
13.246,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
5.471,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
15.305,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
16.193,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
19.062,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
18.701,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
10.687,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
19.072,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
5.784,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
4.94,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
81.514,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
15.199,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
8.146,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
6.676,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
18.58,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
73.549,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.936,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
6.765,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
7.933,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
7.062,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
9.178,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
58.866,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
5.476,1,2.24,0,0,0,0,1,0,0,0,0,0
8.859,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
20.314,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
8.984,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
10.37,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
13.832,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
13.113,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
7.962,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
12.372,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
22.249,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
14.917,1,2.24,0,0,0,0,1,0,0,0,0,0
8.399,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
13.636,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
5.865,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
10.672,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
49.465,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
33.508,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
6.739,1,2.24,0,0,0,0,1,0,0,0,0,0
26.708,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
48.525,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
44.292,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
22.161,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
15.475,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
65.116,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
17.88,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
21.682,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
15.465,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
62.734,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
6.687,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
7.446,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
6.62,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
5.056,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
4.76,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
26.525,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
4.859,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
8.169,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
24.907,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
11.013,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
8.16,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
8.72,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
4.483,1,2.24,0,0,0,0,1,0,0,0,0,0
5.309,1,2.24,0,0,0,0,1,0,0,0,0,0
5.22,1,2.24,0,0,0,0,1,0,0,0,0,0
11.197,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
8.885,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
9.259,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
13.554,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
4.676,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
13.277,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
24.114,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
6.277,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
4.166,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
21.875,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
4.017,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
7.413,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
7.819,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
5.189,1,2.24,0,0,0,0,1,0,0,0,0,0
4.487,1,2.24,0,0,0,0,1,0,0,0,0,0
3.655,1,2.24,0,0,0,0,1,0,0,0,0,0
8.609,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
4.276,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
9.461,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
11.221,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
4.257,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
20.235,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
10.017,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
5.022,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
12.752,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
10.126,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
11.781,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
20.613,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
4.744,1,2.24,0,0,0,0,1,0,0,0,0,0
12.577,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
4.162,1,2.24,0,0,0,0,1,0,0,0,0,0
4.669,1,2.24,0,0,0,0,1,0,0,0,0,0
13.267,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
4.04,1,2.24,0,0,0,0,1,0,0,0,0,0
4.667,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
4.039,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
5.699,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
5.469,1,2.24,0,0,0,0,1,0,0,0,0,0
3.951,1,2.24,0,0,0,0,1,0,0,0,0,0
51.42,48,47.9316864013672,0,0,1,0,0,0,0,0,0,0
12.314,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
11.681,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
6.711,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
13.402,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
10.114,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
27.134,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
6.104,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
27.867,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
11.998,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
17.28,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
20.019,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
19.872,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
26.236,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.935,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
21.924,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
20.102,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
4.176,1,2.24,0,0,0,0,1,0,0,0,0,0
8.499,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
3.749,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
7.738,1,2.24,0,0,0,0,1,0,0,0,0,0
6.842,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
12.827,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
14.507,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
17.743,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
16.919,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
5.957,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
12.21,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.376,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
6.445,1,2.24,0,0,0,0,1,0,0,0,0,0
7.598,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
5.764,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
6.226,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
6.939,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
11.84,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
6.778,1,2.24,0,0,0,0,1,0,0,0,0,0
5.572,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
4.555,1,2.24,0,0,0,0,1,0,0,0,0,0
12.676,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
26.469,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
11.491,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0